system_id,access_window_start_utc,access_window_end_exclusive_utc,taxonomy_condition,canonical_task_count,total_system_window_tasks,condition_share_within_system_window,equal_share_reference,share_deviation_from_equal,exact_macro_f1_descriptive,invalid_rate_descriptive,gold_bug_count,gold_feature_count,gold_question_count,window_rule,analysis_status
deepseek-v4-flash,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T0,184,868,0.2119815668202765,0.20000000000000001,0.011981566820276485,0.74324942791762016,0.0054347826086956763,76,49,59,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
deepseek-v4-flash,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T1,158,868,0.18202764976958524,0.20000000000000001,-0.017972350230414769,0.67721909359077503,0.031645569620253111,41,59,58,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
deepseek-v4-flash,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T2,182,868,0.20967741935483872,0.20000000000000001,0.0096774193548387066,0.72369092774159693,0.016483516483516536,65,61,56,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
deepseek-v4-flash,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T3,174,868,0.20046082949308755,0.20000000000000001,0.00046082949308753896,0.69460174728065327,0.0057471264367816577,61,57,56,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
deepseek-v4-flash,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T4,170,868,0.19585253456221199,0.20000000000000001,-0.0041474654377880171,0.66724961137019767,0.035294117647058809,62,50,58,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T0,896,4491,0.19951013137385884,0.20000000000000001,-0.0004898686261411711,0.73916120864278412,0.0066964285714286031,282,296,318,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T1,909,4491,0.20240480961923848,0.20000000000000001,0.0024048096192384738,0.72857002830400741,0.0066006600660065695,316,299,294,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T2,900,4491,0.20040080160320642,0.20000000000000001,0.00040080160320640768,0.70614331005162134,0.010000000000000009,302,297,301,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T3,900,4491,0.20040080160320642,0.20000000000000001,0.00040080160320640768,0.70930457665838376,0.0044444444444444731,301,293,306,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T4,886,4491,0.19728345580048987,0.20000000000000001,-0.0027165441995101458,0.70948963317384361,0.0067720090293453827,300,285,301,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-07T06:00:00+00:00,2026-07-07T12:00:00+00:00,T0,604,3009,0.20073113991359257,0.20000000000000001,0.00073113991359255448,0.73442898272552781,0.0049668874172185129,218,204,182,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-07T06:00:00+00:00,2026-07-07T12:00:00+00:00,T1,591,3009,0.19641076769690927,0.20000000000000001,-0.0035892323030907447,0.69524670762549723,0.011844331641285955,184,201,206,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-07T06:00:00+00:00,2026-07-07T12:00:00+00:00,T2,600,3009,0.19940179461615154,0.20000000000000001,-0.00059820538384847133,0.72574191527679899,0.010000000000000009,198,203,199,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-07T06:00:00+00:00,2026-07-07T12:00:00+00:00,T3,600,3009,0.19940179461615154,0.20000000000000001,-0.00059820538384847133,0.71350747079597931,0.0050000000000000044,199,207,194,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
glm-5.2,2026-07-07T06:00:00+00:00,2026-07-07T12:00:00+00:00,T4,614,3009,0.20405450315719509,0.20000000000000001,0.0040545031571950774,0.71920299906601715,0.006514657980456029,200,215,199,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T0,1065,5369,0.19836096107282547,0.20000000000000001,-0.0016390389271745409,0.76085229122612708,0,337,358,370,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T1,1088,5369,0.20264481281430433,0.20000000000000001,0.0026448128143043148,0.72822988349655937,0.012867647058823484,366,364,358,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T2,1066,5369,0.19854721549636803,0.20000000000000001,-0.001452784503631982,0.70654958405505741,0.0056285178236398226,357,351,358,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T3,1078,5369,0.20078226857887874,0.20000000000000001,0.00078226857887872536,0.70594806928069787,0.012059369202226389,366,348,364,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T06:00:00+00:00,2026-07-06T12:00:00+00:00,T4,1072,5369,0.19966474203762338,0.20000000000000001,-0.0003352579623766283,0.69461421346036734,0.013992537313432862,360,353,359,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T0,435,2131,0.2041295166588456,0.20000000000000001,0.0041295166588455889,0.75228007428296317,0,163,142,130,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T1,412,2131,0.19333646175504457,0.20000000000000001,-0.0066635382449554414,0.72241689398024134,0.0048543689320388328,134,136,142,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T2,434,2131,0.2036602534021586,0.20000000000000001,0.0036602534021585864,0.71938407917495739,0.020737327188940058,143,149,142,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T3,422,2131,0.19802909432191459,0.20000000000000001,-0.0019709056780854162,0.69945383117618254,0.016587677725118488,134,152,136,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
kimi-k2.7-code,2026-07-06T12:00:00+00:00,2026-07-06T18:00:00+00:00,T4,428,2131,0.20084467386203661,0.20000000000000001,0.000844673862036599,0.72046359309982344,0.014018691588784993,140,147,141,"fixed six-hour UTC calendar windows using successful-call start_timestamp; boundaries are [00:00,06:00), [06:00,12:00), [12:00,18:00), and [18:00,24:00) UTC",post-result descriptive sensitivity; no causal or population-inference claim
